fl_date,mkt_unique_carrier,branded_code_share,mkt_carrier,mkt_carrier_fl_num,op_unique_carrier,tail_num,op_carrier_fl_num,origin_airport_id,origin,origin_city_name,dest_airport_id,dest,dest_city_name,crs_dep_time,dep_time,dep_delay,taxi_out,wheels_off,wheels_on,taxi_in,crs_arr_time,arr_time,arr_delay,cancelled,cancellation_code,diverted,dup,crs_elapsed_time,actual_elapsed_time,air_time,flights,distance,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay,first_dep_time,total_add_gtime,longest_add_gtime,no_name
2019-01-08,DL,DL_CODESHARE,DL,6221,G7,N656CA,6221,11618,EWR,"Newark, NJ",11433,DTW,"Detroit, MI",1855,1847,-8,50,1937,2105,10,2109,2115,6,0,,0,N,134,148,88,1,488,,,,,,,,,
2019-01-08,DL,DL_CODESHARE,DL,6223,G7,N374CA,6223,11433,DTW,"Detroit, MI",13244,MEM,"Memphis, TN",1000,957,-3,13,1010,1048,8,1120,1056,-24,0,,0,N,140,119,98,1,610,,,,,,,,,
2019-01-08,DL,DL_CODESHARE,DL,6223,G7,N374CA,6223,13244,MEM,"Memphis, TN",11433,DTW,"Detroit, MI",1155,1147,-8,11,1158,1422,6,1450,1428,-22,0,,0,N,115,101,84,1,610,,,,,,,,,
2019-01-08,DL,DL_CODESHARE,DL,6224,G7,N331CA,6224,11278,DCA,"Washington, DC",14492,RDU,"Raleigh/Durham, NC",2000,1954,-6,23,2017,2058,3,2116,2101,-15,0,,0,N,76,67,41,1,227,,,,,,,,,
2019-01-08,DL,DL_CODESHARE,DL,6226,G7,N182GJ,6226,11433,DTW,"Detroit, MI",13296,MHT,"Manchester, NH",955,1013,18,22,1035,1147,5,1148,1152,4,0,,0,N,113,99,72,1,610,,,,,,,,,
2019-01-08,DL,DL_CODESHARE,DL,6226,G7,N182GJ,6226,13296,MHT,"Manchester, NH",11433,DTW,"Detroit, MI",1223,1221,-2,15,1236,1416,6,1434,1422,-12,0,,0,N,131,121,100,1,610,,,,,,,,,
2019-01-08,DL,DL_CODESHARE,DL,6228,G7,N187GJ,6228,14492,RDU,"Raleigh/Durham, NC",11278,DCA,"Washington, DC",630,621,-9,17,638,718,7,746,725,-21,0,,0,N,76,64,40,1,227,,,,,,,,,
2019-01-08,DL,DL_CODESHARE,DL,6229,G7,N642CA,6229,11433,DTW,"Detroit, MI",15016,STL,"St. Louis, MO",1740,1734,-6,17,1751,1808,3,1832,1811,-21,0,,0,N,112,97,77,1,440,,,,,,,,,
2019-01-08,DL,DL_CODESHARE,DL,6229,G7,N642CA,6229,15016,STL,"St. Louis, MO",11433,DTW,"Detroit, MI",1907,1856,-11,10,1906,2116,5,2146,2121,-25,0,,0,N,99,85,70,1,440,,,,,,,,,
2019-01-08,DL,DL_CODESHARE,DL,6230,G7,N390CA,6230,11433,DTW,"Detroit, MI",15016,STL,"St. Louis, MO",1525,1606,41,18,1624,1639,4,1623,1643,20,0,,0,N,118,97,75,1,440,20,0,0,0,0,,,,
2019-01-08,DL,DL_CODESHARE,DL,6230,G7,N390CA,6230,15016,STL,"St. Louis, MO",11433,DTW,"Detroit, MI",1658,1738,40,14,1752,2003,7,1940,2010,30,0,,0,N,102,92,71,1,440,0,0,15,0,15,,,,
2019-01-08,DL,DL_CODESHARE,DL,6232,G7,N317CA,6232,14321,PWM,"Portland, ME",11433,DTW,"Detroit, MI",639,635,-4,76,751,939,4,904,943,39,0,,0,N,145,188,108,1,668,0,0,39,0,0,,,,
2019-01-08,DL,DL_CODESHARE,DL,6233,G7,N354CA,6233,14492,RDU,"Raleigh/Durham, NC",11618,EWR,"Newark, NJ",2025,2010,-15,38,2048,2157,5,2217,2202,-15,0,,0,N,112,112,69,1,416,,,,,,,,,
2019-01-08,DL,DL_CODESHARE,DL,6235,G7,N379CA,6235,11433,DTW,"Detroit, MI",14321,PWM,"Portland, ME",2010,2009,-1,17,2026,2148,5,2218,2153,-25,0,,0,N,128,104,82,1,668,,,,,,,,,
2019-01-08,DL,DL_CODESHARE,DL,6236,G7,N658CA,6236,14492,RDU,"Raleigh/Durham, NC",15304,TPA,"Tampa, FL",926,922,-4,15,937,1101,2,1124,1103,-21,0,,0,N,118,101,84,1,587,,,,,,,,,
2019-01-08,DL,DL_CODESHARE,DL,6237,G7,N369CA,6237,11433,DTW,"Detroit, MI",13232,MDW,"Chicago, IL",1750,1741,-9,14,1755,1742,8,1827,1750,-37,0,,0,N,97,69,47,1,228,,,,,,,,,
2019-01-08,DL,DL_CODESHARE,DL,6237,G7,N369CA,6237,13232,MDW,"Chicago, IL",11433,DTW,"Detroit, MI",1908,1844,-24,12,1856,2035,10,2122,2045,-37,0,,0,N,74,61,39,1,228,,,,,,,,,
2019-01-08,DL,DL_CODESHARE,DL,6238,G7,N668CA,6238,11433,DTW,"Detroit, MI",11618,EWR,"Newark, NJ",1740,1734,-6,35,1809,1918,5,1941,1923,-18,0,,0,N,121,109,69,1,488,,,,,,,,,
2019-01-08,DL,DL_CODESHARE,DL,6240,G7,N184GJ,6240,11433,DTW,"Detroit, MI",15016,STL,"St. Louis, MO",2020,2017,-3,18,2035,2045,3,2126,2048,-38,0,,0,N,126,91,70,1,440,,,,,,,,,
2019-01-08,DL,DL_CODESHARE,DL,6241,G7,N390CA,6241,11433,DTW,"Detroit, MI",14730,SDF,"Louisville, KY",1210,1202,-8,11,1213,1320,3,1342,1323,-19,0,,0,N,92,81,67,1,306,,,,,,,,,
2019-01-08,DL,DL_CODESHARE,DL,6241,G7,N390CA,6241,14730,SDF,"Louisville, KY",11433,DTW,"Detroit, MI",1417,1414,-3,13,1427,1521,6,1548,1527,-21,0,,0,N,91,73,54,1,306,,,,,,,,,
2019-01-08,DL,DL_CODESHARE,DL,6243,G7,N187GJ,6243,11278,DCA,"Washington, DC",14492,RDU,"Raleigh/Durham, NC",1159,1149,-10,16,1205,1247,10,1312,1257,-15,0,,0,N,73,68,42,1,227,,,,,,,,,
2019-01-08,DL,DL_CODESHARE,DL,6244,G7,N317CA,6244,11433,DTW,"Detroit, MI",11537,ELM,"Elmira/Corning, NY",1550,1544,-6,14,1558,1648,2,1721,1650,-31,0,,0,N,91,66,50,1,332,,,,,,,,,
2019-01-08,DL,DL_CODESHARE,DL,6244,G7,N317CA,6244,11537,ELM,"Elmira/Corning, NY",11433,DTW,"Detroit, MI",1756,1745,-11,8,1753,1858,3,1937,1901,-36,0,,0,N,101,76,65,1,332,,,,,,,,,
2019-01-08,DL,DL_CODESHARE,DL,6245,G7,N659CA,6245,14492,RDU,"Raleigh/Durham, NC",15304,TPA,"Tampa, FL",1420,1414,-6,21,1435,1602,2,1619,1604,-15,0,,0,N,119,110,87,1,587,,,,,,,,,
2019-01-08,DL,DL_CODESHARE,DL,6246,G7,N187GJ,6246,11278,DCA,"Washington, DC",14492,RDU,"Raleigh/Durham, NC",821,811,-10,27,838,921,3,934,924,-10,0,,0,N,73,73,43,1,227,,,,,,,,,
2019-01-08,DL,DL_CODESHARE,DL,6247,G7,N183GJ,6247,14524,RIC,"Richmond, VA",11433,DTW,"Detroit, MI",1745,1738,-7,15,1753,1927,5,1938,1932,-6,0,,0,N,113,114,94,1,456,,,,,,,,,
2019-01-08,DL,DL_CODESHARE,DL,6248,G7,N331CA,6248,14492,RDU,"Raleigh/Durham, NC",11618,EWR,"Newark, NJ",1222,1240,18,37,1317,1427,5,1408,1432,24,0,,0,N,106,112,70,1,416,0,0,6,0,18,,,,
2019-01-08,DL,DL_CODESHARE,DL,6250,G7,N690CA,6250,14492,RDU,"Raleigh/Durham, NC",10693,BNA,"Nashville, TN",641,636,-5,16,652,717,10,733,727,-6,0,,0,N,112,111,85,1,442,,,,,,,,,
2019-01-08,DL,DL_CODESHARE,DL,6251,G7,N369CA,6251,10469,AZO,"Kalamazoo, MI",11433,DTW,"Detroit, MI",520,515,-5,17,532,602,19,640,621,-19,0,,0,N,80,66,30,1,113,,,,,,,,,
2019-01-08,DL,DL_CODESHARE,DL,6253,G7,N379CA,6253,11433,DTW,"Detroit, MI",11537,ELM,"Elmira/Corning, NY",1345,1341,-4,8,1349,1436,3,1505,1439,-26,0,,0,N,80,58,47,1,332,,,,,,,,,
2019-01-08,DL,DL_CODESHARE,DL,6253,G7,N379CA,6253,11537,ELM,"Elmira/Corning, NY",11433,DTW,"Detroit, MI",1540,1535,-5,9,1544,1645,4,1710,1649,-21,0,,0,N,90,74,61,1,332,,,,,,,,,
2019-01-08,DL,DL_CODESHARE,DL,6255,G7,N185GJ,6255,10257,ALB,"Albany, NY",11433,DTW,"Detroit, MI",1228,1218,-10,9,1227,1346,8,1423,1354,-29,0,,0,N,115,96,79,1,489,,,,,,,,,
2019-01-08,DL,DL_CODESHARE,DL,6255,G7,N185GJ,6255,11433,DTW,"Detroit, MI",10257,ALB,"Albany, NY",1000,957,-3,14,1011,1110,4,1153,1114,-39,0,,0,N,113,77,59,1,489,,,,,,,,,
2019-01-08,DL,DL_CODESHARE,DL,6256,G7,N187GJ,6256,14492,RDU,"Raleigh/Durham, NC",11278,DCA,"Washington, DC",1009,959,-10,16,1015,1056,4,1124,1100,-24,0,,0,N,75,61,41,1,227,,,,,,,,,
2019-01-08,DL,DL_CODESHARE,DL,6257,G7,N658CA,6257,15304,TPA,"Tampa, FL",14492,RDU,"Raleigh/Durham, NC",1159,1150,-9,14,1204,1330,5,1345,1335,-10,0,,0,N,106,105,86,1,587,,,,,,,,,
2019-01-08,DL,DL_CODESHARE,DL,6258,G7,N656CA,6258,15016,STL,"St. Louis, MO",11433,DTW,"Detroit, MI",845,839,-6,13,852,1057,10,1128,1107,-21,0,,0,N,103,88,65,1,440,,,,,,,,,
2019-01-08,DL,DL_CODESHARE,DL,6259,G7,N183GJ,6259,10721,BOS,"Boston, MA",14492,RDU,"Raleigh/Durham, NC",944,941,-3,21,1002,1149,10,1158,1159,1,0,,0,N,134,138,107,1,612,,,,,,,,,
2019-01-08,DL,DL_CODESHARE,DL,6261,G7,N690CA,6261,13487,MSP,"Minneapolis, MN",10693,BNA,"Nashville, TN",1525,1521,-4,21,1542,1719,6,1745,1725,-20,0,,0,N,140,124,97,1,695,,,,,,,,,
2019-01-08,DL,DL_CODESHARE,DL,6262,G7,N658CA,6262,14492,RDU,"Raleigh/Durham, NC",10721,BOS,"Boston, MA",1420,1414,-6,19,1433,1610,10,1620,1620,0,0,,0,N,120,126,97,1,612,,,,,,,,,
2019-01-08,DL,DL_CODESHARE,DL,6263,G7,N182GJ,6263,10257,ALB,"Albany, NY",11433,DTW,"Detroit, MI",1732,1725,-7,17,1742,1906,6,1940,1912,-28,0,,0,N,128,107,84,1,489,,,,,,,,,
2019-01-08,DL,DL_CODESHARE,DL,6263,G7,N182GJ,6263,11433,DTW,"Detroit, MI",10257,ALB,"Albany, NY",1514,1507,-7,12,1519,1624,4,1657,1628,-29,0,,0,N,103,81,65,1,489,,,,,,,,,
2019-01-08,DL,DL_CODESHARE,DL,6264,G7,N331CA,6264,14492,RDU,"Raleigh/Durham, NC",11278,DCA,"Washington, DC",1810,1801,-9,17,1818,1901,3,1925,1904,-21,0,,0,N,75,63,43,1,227,,,,,,,,,
2019-01-08,DL,DL_CODESHARE,DL,6265,G7,N390CA,6265,11433,DTW,"Detroit, MI",10469,AZO,"Kalamazoo, MI",2040,2040,0,22,2102,2129,2,2150,2131,-19,0,,0,N,70,51,27,1,113,,,,,,,,,
2019-01-08,DL,DL_CODESHARE,DL,6266,G7,N376CA,6266,10792,BUF,"Buffalo, NY",11433,DTW,"Detroit, MI",1753,1746,-7,47,1833,1925,5,1928,1930,2,0,,0,N,95,104,52,1,241,,,,,,,,,
2019-01-08,DL,DL_CODESHARE,DL,6266,G7,N376CA,6266,11433,DTW,"Detroit, MI",10792,BUF,"Buffalo, NY",1552,1544,-8,22,1606,1645,5,1718,1650,-28,0,,0,N,86,66,39,1,241,,,,,,,,,
2019-01-08,DL,DL_CODESHARE,DL,6267,G7,N340CA,6267,11433,DTW,"Detroit, MI",13184,MBS,"Saginaw/Bay City/Midland, MI",1215,1208,-7,11,1219,1244,3,1319,1247,-32,0,,0,N,64,39,25,1,98,,,,,,,,,
2019-01-08,DL,DL_CODESHARE,DL,6267,G7,N340CA,6267,13184,MBS,"Saginaw/Bay City/Midland, MI",11433,DTW,"Detroit, MI",1358,1351,-7,13,1404,1430,10,1459,1440,-19,0,,0,N,61,49,26,1,98,,,,,,,,,
2019-01-08,DL,DL_CODESHARE,DL,6268,G7,N354CA,6268,11278,DCA,"Washington, DC",11193,CVG,"Cincinnati, OH",605,558,-7,11,609,727,4,742,731,-11,0,,0,N,97,93,78,1,411,,,,,,,,,
2019-01-08,DL,DL_CODESHARE,DL,6269,G7,N186GJ,6269,10599,BHM,"Birmingham, AL",11433,DTW,"Detroit, MI",1540,1536,-4,11,1547,1821,7,1843,1828,-15,0,,0,N,123,112,94,1,625,,,,,,,,,
2019-01-08,DL,DL_CODESHARE,DL,6269,G7,N186GJ,6269,11433,DTW,"Detroit, MI",10599,BHM,"Birmingham, AL",1355,1357,2,14,1411,1441,6,1505,1447,-18,0,,0,N,130,110,90,1,625,,,,,,,,,
2019-01-08,DL,DL_CODESHARE,DL,6270,G7,N331CA,6270,13184,MBS,"Saginaw/Bay City/Midland, MI",11433,DTW,"Detroit, MI",530,523,-7,13,536,558,24,639,622,-17,0,,0,N,69,59,22,1,98,,,,,,,,,
2019-01-08,DL,DL_CODESHARE,DL,6271,G7,N185GJ,6271,13931,ORF,"Norfolk, VA",11433,DTW,"Detroit, MI",659,655,-4,13,708,845,5,904,850,-14,0,,0,N,125,115,97,1,529,,,,,,,,,
2019-01-08,DL,DL_CODESHARE,DL,6272,G7,N669CA,6272,11433,DTW,"Detroit, MI",13871,OMA,"Omaha, NE",830,826,-4,30,856,937,4,955,941,-14,0,,0,N,145,135,101,1,651,,,,,,,,,
2019-01-08,DL,DL_CODESHARE,DL,6272,G7,N669CA,6272,13871,OMA,"Omaha, NE",11433,DTW,"Detroit, MI",1030,1020,-10,9,1029,1252,6,1326,1258,-28,0,,0,N,116,98,83,1,651,,,,,,,,,
2019-01-08,DL,DL_CODESHARE,DL,6273,G7,N390CA,6273,11537,ELM,"Elmira/Corning, NY",11433,DTW,"Detroit, MI",930,928,-2,28,956,1056,7,1111,1103,-8,0,,0,N,101,95,60,1,332,,,,,,,,,
2019-01-08,DL,DL_CODESHARE,DL,6275,G7,N368CA,6275,11433,DTW,"Detroit, MI",11996,GSP,"Greer, SC",825,818,-7,23,841,953,3,1035,956,-39,0,,0,N,130,98,72,1,508,,,,,,,,,
2019-01-08,DL,DL_CODESHARE,DL,6275,G7,N368CA,6275,11996,GSP,"Greer, SC",11433,DTW,"Detroit, MI",1110,1105,-5,14,1119,1240,7,1305,1247,-18,0,,0,N,115,102,81,1,508,,,,,,,,,
2019-01-08,DL,DL_CODESHARE,DL,6276,G7,N658CA,6276,10721,BOS,"Boston, MA",14492,RDU,"Raleigh/Durham, NC",1705,1700,-5,23,1723,1903,7,1926,1910,-16,0,,0,N,141,130,100,1,612,,,,,,,,,
2019-01-08,DL,DL_CODESHARE,DL,6277,G7,N331CA,6277,11433,DTW,"Detroit, MI",11618,EWR,"Newark, NJ",720,716,-4,21,737,842,4,924,846,-38,0,,0,N,124,90,65,1,488,,,,,,,,,
2019-01-08,DL,DL_CODESHARE,DL,6279,G7,N187GJ,6279,14524,RIC,"Richmond, VA",10721,BOS,"Boston, MA",1812,1806,-6,13,1819,1929,8,2011,1937,-34,0,,0,N,119,91,70,1,474,,,,,,,,,
2019-01-08,DL,DL_CODESHARE,DL,6280,G7,N183GJ,6280,10721,BOS,"Boston, MA",14524,RIC,"Richmond, VA",1512,1459,-13,20,1519,1644,4,1710,1648,-22,0,,0,N,118,109,85,1,474,,,,,,,,,
2019-01-08,DL,DL_CODESHARE,DL,6281,G7,N668CA,6281,11193,CVG,"Cincinnati, OH",11433,DTW,"Detroit, MI",1020,1017,-3,21,1038,1130,10,1140,1140,0,0,,0,N,80,83,52,1,229,,,,,,,,,
2019-01-08,DL,DL_CODESHARE,DL,6283,G7,N331CA,6283,11618,EWR,"Newark, NJ",14492,RDU,"Raleigh/Durham, NC",1459,1458,-1,27,1525,1635,6,1645,1641,-4,0,,0,N,106,103,70,1,416,,,,,,,,,
2019-01-08,DL,DL_CODESHARE,DL,6285,G7,N379CA,6285,11433,DTW,"Detroit, MI",12339,IND,"Indianapolis, IN",955,1007,12,18,1025,1110,4,1124,1114,-10,0,,0,N,89,67,45,1,231,,,,,,,,,
2019-01-08,DL,DL_CODESHARE,DL,6285,G7,N379CA,6285,12339,IND,"Indianapolis, IN",11433,DTW,"Detroit, MI",1159,1157,-2,20,1217,1258,9,1315,1307,-8,0,,0,N,76,70,41,1,231,,,,,,,,,
2019-01-08,DL,DL_CODESHARE,DL,6286,G7,N378CA,6286,11193,CVG,"Cincinnati, OH",11278,DCA,"Washington, DC",2038,2030,-8,11,2041,2155,3,2200,2158,-2,0,,0,N,82,88,74,1,411,,,,,,,,,
2019-01-08,DL,DL_CODESHARE,DL,6287,G7,N355CA,6287,11433,DTW,"Detroit, MI",11193,CVG,"Cincinnati, OH",1356,1350,-6,19,1409,1457,4,1513,1501,-12,0,,0,N,77,71,48,1,229,,,,,,,,,
2019-01-08,DL,DL_CODESHARE,DL,6288,G7,N659CA,6288,14492,RDU,"Raleigh/Durham, NC",10693,BNA,"Nashville, TN",1925,1921,-4,16,1937,1950,8,2016,1958,-18,0,,0,N,111,97,73,1,442,,,,,,,,,
2019-01-08,DL,DL_CODESHARE,DL,6289,G7,N187GJ,6289,10721,BOS,"Boston, MA",14492,RDU,"Raleigh/Durham, NC",2051,2043,-8,37,2120,2300,5,2310,2305,-5,0,,0,N,139,142,100,1,612,,,,,,,,,
2019-01-08,DL,DL_CODESHARE,DL,6290,G7,N669CA,6290,11433,DTW,"Detroit, MI",11537,ELM,"Elmira/Corning, NY",1759,1754,-5,20,1814,1907,3,1922,1910,-12,0,,0,N,83,76,53,1,332,,,,,,,,,
2019-01-08,DL,DL_CODESHARE,DL,6292,G7,N668CA,6292,11618,EWR,"Newark, NJ",14492,RDU,"Raleigh/Durham, NC",2016,2011,-5,23,2034,2145,6,2156,2151,-5,0,,0,N,100,100,71,1,416,,,,,,,,,
2019-01-08,DL,DL_CODESHARE,DL,6293,G7,N658CA,6293,14492,RDU,"Raleigh/Durham, NC",15304,TPA,"Tampa, FL",2007,2015,8,15,2030,2157,8,2203,2205,2,0,,0,N,116,110,87,1,587,,,,,,,,,
2019-01-08,DL,DL_CODESHARE,DL,6294,G7,N354CA,6294,11193,CVG,"Cincinnati, OH",10423,AUS,"Austin, TX",817,811,-6,11,822,950,3,1013,953,-20,0,,0,N,176,162,148,1,958,,,,,,,,,
2019-01-08,DL,DL_CODESHARE,DL,6295,G7,N368CA,6295,11433,DTW,"Detroit, MI",12264,IAD,"Washington, DC",2016,2026,10,29,2055,2150,6,2155,2156,1,0,,0,N,99,90,55,1,383,,,,,,,,,
2019-01-08,DL,DL_CODESHARE,DL,6296,G7,N185GJ,6296,11057,CLT,"Charlotte, NC",11433,DTW,"Detroit, MI",1743,1734,-9,13,1747,1906,5,1940,1911,-29,0,,0,N,117,97,79,1,500,,,,,,,,,
2019-01-08,DL,DL_CODESHARE,DL,6296,G7,N185GJ,6296,11433,DTW,"Detroit, MI",11057,CLT,"Charlotte, NC",1503,1459,-4,17,1516,1632,8,1708,1640,-28,0,,0,N,125,101,76,1,500,,,,,,,,,
2019-01-08,DL,DL_CODESHARE,DL,6297,G7,N181GJ,6297,11433,DTW,"Detroit, MI",13871,OMA,"Omaha, NE",2030,2045,15,18,2103,2139,4,2156,2143,-13,0,,0,N,146,118,96,1,651,,,,,,,,,
2019-01-08,DL,DL_CODESHARE,DL,6299,G7,N340CA,6299,12264,IAD,"Washington, DC",11433,DTW,"Detroit, MI",605,600,-5,14,614,729,10,750,739,-11,0,,0,N,105,99,75,1,383,,,,,,,,,
2019-01-08,DL,DL_CODESHARE,DL,6301,G7,N355CA,6301,11193,CVG,"Cincinnati, OH",15016,STL,"St. Louis, MO",2025,2018,-7,14,2032,2028,4,2045,2032,-13,0,,0,N,80,74,56,1,308,,,,,,,,,
2019-01-08,DL,DL_CODESHARE,DL,6302,G7,N659CA,6302,11433,DTW,"Detroit, MI",14492,RDU,"Raleigh/Durham, NC",1035,1034,-1,14,1048,1208,3,1229,1211,-18,0,,0,N,114,97,80,1,501,,,,,,,,,
2019-01-08,DL,DL_CODESHARE,DL,6302,G7,N187GJ,6302,14492,RDU,"Raleigh/Durham, NC",11433,DTW,"Detroit, MI",1305,1331,26,21,1352,1513,6,1459,1519,20,0,,0,N,114,108,81,1,501,20,0,0,0,0,,,,
2019-01-08,DL,DL_CODESHARE,DL,6303,G7,N367CA,6303,11618,EWR,"Newark, NJ",13487,MSP,"Minneapolis, MN",1443,1440,-3,16,1456,1627,6,1657,1633,-24,0,,0,N,194,173,151,1,1008,,,,,,,,,
2019-01-08,DL,DL_CODESHARE,DL,6304,G7,N690CA,6304,10693,BNA,"Nashville, TN",13487,MSP,"Minneapolis, MN",808,800,-8,12,812,1010,5,1040,1015,-25,0,,0,N,152,135,118,1,695,,,,,,,,,
2019-01-08,DL,DL_CODESHARE,DL,6305,G7,N379CA,6305,11618,EWR,"Newark, NJ",11433,DTW,"Detroit, MI",715,714,-1,48,802,932,5,920,937,17,0,,0,N,125,143,90,1,488,0,0,17,0,0,,,,
2019-01-08,DL,DL_CODESHARE,DL,6306,G7,N183GJ,6306,14492,RDU,"Raleigh/Durham, NC",10721,BOS,"Boston, MA",1234,1230,-4,26,1256,1426,5,1432,1431,-1,0,,0,N,118,121,90,1,612,,,,,,,,,
2019-01-08,DL,DL_CODESHARE,DL,6307,G7,N186GJ,6307,14492,RDU,"Raleigh/Durham, NC",11618,EWR,"Newark, NJ",830,827,-3,14,841,947,6,1010,953,-17,0,,0,N,100,86,66,1,416,,,,,,,,,
2019-01-08,DL,DL_CODESHARE,DL,6308,G7,N369CA,6308,11433,DTW,"Detroit, MI",13296,MHT,"Manchester, NH",2226,825,599,28,853,1014,3,20,1017,597,0,,0,N,114,112,81,1,610,0,597,0,0,0,,,,
2019-01-08,DL,DL_CODESHARE,DL,6309,G7,N184GJ,6309,13871,OMA,"Omaha, NE",11433,DTW,"Detroit, MI",610,601,-9,16,617,848,8,912,856,-16,0,,0,N,122,115,91,1,651,,,,,,,,,
2019-01-08,AA,AA_CODESHARE,AA,4486,YX,N429YX,4486,14635,RSW,"Fort Myers, FL",11278,DCA,"Washington, DC",1542,1535,-7,11,1546,1748,10,1805,1758,-7,0,,0,N,143,143,122,1,892,,,,,,,,,
2019-01-08,AA,AA_CODESHARE,AA,4488,YX,N412YX,4488,11057,CLT,"Charlotte, NC",11066,CMH,"Columbus, OH",2002,2031,29,20,2051,2149,12,2127,2201,34,0,,0,N,85,90,58,1,347,0,0,5,0,29,,,,
2019-01-08,AA,AA_CODESHARE,AA,4489,YX,N125HQ,4489,11278,DCA,"Washington, DC",10785,BTV,"Burlington, VT",2220,2212,-8,43,2255,6,4,2356,10,14,0,,0,N,96,118,71,1,437,,,,,,,,,
2019-01-08,AA,AA_CODESHARE,AA,4490,YX,N108HQ,4490,11423,DSM,"Des Moines, IA",14100,PHL,"Philadelphia, PA",606,601,-5,10,611,904,10,945,914,-31,0,,0,N,159,133,113,1,972,,,,,,,,,
2019-01-08,AA,AA_CODESHARE,AA,4491,YX,N133HQ,4491,10693,BNA,"Nashville, TN",12953,LGA,"New York, NY",1848,1838,-10,14,1852,2129,8,2200,2137,-23,0,,0,N,132,119,97,1,764,,,,,,,,,
2019-01-08,AA,AA_CODESHARE,AA,4491,YX,N133HQ,4491,12953,LGA,"New York, NY",10693,BNA,"Nashville, TN",1628,1619,-9,19,1638,1803,6,1818,1809,-9,0,,0,N,170,170,145,1,764,,,,,,,,,
2019-01-08,AA,AA_CODESHARE,AA,4492,YX,N131HQ,4492,14730,SDF,"Louisville, KY",14100,PHL,"Philadelphia, PA",602,552,-10,18,610,728,8,803,736,-27,0,,0,N,121,104,78,1,576,,,,,,,,,
2019-01-08,AA,AA_CODESHARE,AA,4493,YX,N405YX,4493,13487,MSP,"Minneapolis, MN",12953,LGA,"New York, NY",700,648,-12,14,702,1012,8,1100,1020,-40,0,,0,N,180,152,130,1,1020,,,,,,,,,
2019-01-08,AA,AA_CODESHARE,AA,4498,YX,N133HQ,4498,10397,ATL,"Atlanta, GA",12953,LGA,"New York, NY",1317,1310,-7,15,1325,1509,6,1529,1515,-14,0,,0,N,132,125,104,1,762,,,,,,,,,
2019-01-08,AA,AA_CODESHARE,AA,4498,YX,N133HQ,4498,12953,LGA,"New York, NY",10397,ATL,"Atlanta, GA",1000,952,-8,24,1016,1221,4,1245,1225,-20,0,,0,N,165,153,125,1,762,,,,,,,,,
2019-01-08,AA,AA_CODESHARE,AA,4499,YX,N439YX,4499,10792,BUF,"Buffalo, NY",11278,DCA,"Washington, DC",1736,1725,-11,15,1740,1840,7,1900,1847,-13,0,,0,N,84,82,60,1,296,,,,,,,,,
2019-01-08,AA,AA_CODESHARE,AA,4499,YX,N439YX,4499,11278,DCA,"Washington, DC",10792,BUF,"Buffalo, NY",1530,1523,-7,8,1531,1625,12,1650,1637,-13,0,,0,N,80,74,54,1,296,,,,,,,,,
2019-01-08,AA,AA_CODESHARE,AA,4500,YX,N401YX,4500,12953,LGA,"New York, NY",13487,MSP,"Minneapolis, MN",1450,1440,-10,19,1459,1630,3,1708,1633,-35,0,,0,N,198,173,151,1,1020,,,,,,,,,
2019-01-08,DL,DL_CODESHARE,DL,5788,CP,N613CZ,5788,14747,SEA,"Seattle, WA",13198,MCI,"Kansas City, MO",1722,1854,92,20,1914,2,8,2249,10,81,0,,0,N,207,196,168,1,1489,0,0,0,0,81,,,,
2019-01-08,DL,DL_CODESHARE,DL,5789,CP,N636CZ,5789,11884,GEG,"Spokane, WA",14747,SEA,"Seattle, WA",1850,1847,-3,55,1942,2034,4,2015,2038,23,0,,0,N,85,111,52,1,224,0,0,23,0,0,,,,
2019-01-08,DL,DL_CODESHARE,DL,5789,CP,N636CZ,5789,14747,SEA,"Seattle, WA",11884,GEG,"Spokane, WA",1710,1707,-3,15,1722,1759,8,1819,1807,-12,0,,0,N,69,60,37,1,224,,,,,,,,,
2019-01-08,DL,DL_CODESHARE,DL,5790,CP,N624CZ,5790,14747,SEA,"Seattle, WA",14869,SLC,"Salt Lake City, UT",2045,2338,173,15,2353,230,5,2343,235,172,0,,0,N,118,117,97,1,689,0,0,0,0,172,,,,
2019-01-08,DL,DL_CODESHARE,DL,5791,CP,N619CZ,5791,12892,LAX,"Los Angeles, CA",14893,SMF,"Sacramento, CA",1532,1708,96,22,1730,1828,8,1701,1836,95,0,,0,N,89,88,58,1,373,0,0,0,0,95,,,,
2019-01-08,DL,DL_CODESHARE,DL,5791,CP,N619CZ,5791,14893,SMF,"Sacramento, CA",12892,LAX,"Los Angeles, CA",1731,1902,91,23,1925,2033,32,1919,2105,106,0,,0,N,108,123,68,1,373,0,0,15,0,91,,,,
2019-01-08,DL,DL_CODESHARE,DL,5793,CP,N619CZ,5793,12889,LAS,"Las Vegas, NV",12892,LAX,"Los Angeles, CA",904,853,-11,30,923,1007,13,1030,1020,-10,0,,0,N,86,87,44,1,236,,,,,,,,,
2019-01-08,DL,DL_CODESHARE,DL,5794,CP,N610CZ,5794,14869,SLC,"Salt Lake City, UT",14107,PHX,"Phoenix, AZ",1700,1657,-3,19,1716,1836,9,1900,1845,-15,0,,0,N,120,108,80,1,507,,,,,,,,,
